Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
286,7,2015-07-12,0,0,0,0,0,0
286,1,2015-07-13,6335,452,1,1,0,1
286,2,2015-07-14,4734,396,1,1,0,1
286,3,2015-07-15,4487,361,1,1,0,1
286,4,2015-07-16,4478,373,1,1,0,1
286,5,2015-07-17,4340,403,1,1,0,1
286,6,2015-07-18,1677,159,1,0,0,0
286,7,2015-07-19,0,0,0,0,0,0
286,1,2015-07-20,3476,331,1,0,0,1
286,2,2015-07-21,2764,281,1,0,0,1
286,3,2015-07-22,2449,270,1,0,0,1
286,4,2015-07-23,3245,325,1,0,0,1
286,5,2015-07-24,3081,324,1,0,0,1
286,6,2015-07-25,1438,142,1,0,0,0
286,7,2015-07-26,0,0,0,0,0,0
286,1,2015-07-27,6087,432,1,1,0,1
286,2,2015-07-28,4654,399,1,1,0,1
286,3,2015-07-29,4340,334,1,1,0,1
286,4,2015-07-30,4192,380,1,1,0,1
286,5,2015-07-31,5093,438,1,1,0,1
319,4,2015-04-30,10707,1062,1,1,0,0
319,5,2015-05-01,0,0,0,1,a,0
319,6,2015-05-02,7220,742,1,0,0,0
319,7,2015-05-03,0,0,0,0,0,0
319,1,2015-05-04,9776,947,1,1,0,0
319,2,2015-05-05,8178,796,1,1,0,0
319,3,2015-05-06,8184,844,1,1,0,0
319,4,2015-05-07,8039,820,1,1,0,0
319,5,2015-05-08,8864,1000,1,1,0,0
319,6,2015-05-09,5750,677,1,0,0,0
319,7,2015-05-10,0,0,0,0,0,0
319,1,2015-05-11,6835,793,1,0,0,0
319,2,2015-05-12,6930,768,1,0,0,0
319,3,2015-05-13,8400,905,1,0,0,0
319,4,2015-05-14,0,0,0,0,a,0
319,5,2015-05-15,9795,1029,1,0,0,1
319,6,2015-05-16,5192,545,1,0,0,0
319,7,2015-05-17,0,0,0,0,0,0
319,1,2015-05-18,9803,989,1,1,0,0
319,2,2015-05-19,7635,770,1,1,0,0
319,3,2015-05-20,8121,793,1,1,0,0
319,4,2015-05-21,7623,798,1,1,0,0
319,5,2015-05-22,9003,957,1,1,0,0
319,6,2015-05-23,5498,592,1,0,0,0
319,7,2015-05-24,0,0,0,0,0,0
319,1,2015-05-25,0,0,0,0,a,0
319,2,2015-05-26,7716,836,1,0,0,0
319,3,2015-05-27,7839,783,1,0,0,0
319,4,2015-05-28,7132,760,1,0,0,0
319,5,2015-05-29,9771,1097,1,0,0,0
319,6,2015-05-30,7003,679,1,0,0,0
319,7,2015-05-31,0,0,0,0,0,0
319,1,2015-06-01,8946,945,1,1,0,0
319,2,2015-06-02,7847,796,1,1,0,0
319,3,2015-06-03,7930,842,1,1,0,0
319,4,2015-06-04,7201,753,1,1,0,0
319,5,2015-06-05,9068,949,1,1,0,0
319,6,2015-06-06,6085,609,1,0,0,0
319,7,2015-06-07,0,0,0,0,0,0
319,1,2015-06-08,7271,833,1,0,0,0
319,2,2015-06-09,6960,768,1,0,0,0
319,3,2015-06-10,6320,696,1,0,0,0
319,4,2015-06-11,6734,751,1,0,0,0
319,5,2015-06-12,7272,835,1,0,0,0
319,6,2015-06-13,5377,545,1,0,0,0
319,7,2015-06-14,0,0,0,0,0,0
319,1,2015-06-15,9727,958,1,1,0,0
319,2,2015-06-16,8268,780,1,1,0,0
319,3,2015-06-17,7874,797,1,1,0,0
319,4,2015-06-18,7761,748,1,1,0,0
319,5,2015-06-19,9015,922,1,1,0,0
319,6,2015-06-20,5550,596,1,0,0,0
319,7,2015-06-21,0,0,0,0,0,0
319,1,2015-06-22,6311,697,1,0,0,0
319,2,2015-06-23,5939,668,1,0,0,0
319,3,2015-06-24,5867,658,1,0,0,0
319,4,2015-06-25,6541,703,1,0,0,0
319,5,2015-06-26,6530,784,1,0,0,0
319,6,2015-06-27,5761,586,1,0,0,0
319,7,2015-06-28,0,0,0,0,0,0
319,1,2015-06-29,10170,945,1,1,0,0
319,2,2015-06-30,10793,973,1,1,0,0
319,3,2015-07-01,8818,867,1,1,0,0
319,4,2015-07-02,8175,798,1,1,0,0
319,5,2015-07-03,8862,877,1,1,0,0
319,6,2015-07-04,5106,545,1,0,0,0
319,7,2015-07-05,0,0,0,0,0,0
319,1,2015-07-06,7470,775,1,0,0,0
319,2,2015-07-07,6006,716,1,0,0,0
319,3,2015-07-08,7034,696,1,0,0,0
319,4,2015-07-09,6725,723,1,0,0,0
319,5,2015-07-10,7976,894,1,0,0,0
319,6,2015-07-11,4770,523,1,0,0,0
319,7,2015-07-12,0,0,0,0,0,0
319,1,2015-07-13,9336,875,1,1,0,0
319,2,2015-07-14,8814,806,1,1,0,0
319,3,2015-07-15,8491,824,1,1,0,0
319,4,2015-07-16,9115,856,1,1,0,0
319,5,2015-07-17,8656,906,1,1,0,0
319,6,2015-07-18,5766,591,1,0,0,0
319,7,2015-07-19,0,0,0,0,0,0
319,1,2015-07-20,7668,836,1,0,0,1
319,2,2015-07-21,6322,694,1,0,0,1
319,3,2015-07-22,6217,679,1,0,0,1
319,4,2015-07-23,6134,703,1,0,0,1
319,5,2015-07-24,7044,780,1,0,0,1
319,6,2015-07-25,4858,501,1,0,0,0
319,7,2015-07-26,0,0,0,0,0,0
319,1,2015-07-27,9041,812,1,1,0,1
319,2,2015-07-28,7034,661,1,1,0,1
319,3,2015-07-29,8039,757,1,1,0,1
319,4,2015-07-30,7955,764,1,1,0,1
319,5,2015-07-31,11280,1079,1,1,0,1
327,4,2015-04-30,11745,1218,1,1,0,0
327,5,2015-05-01,0,0,0,1,a,0
327,6,2015-05-02,8446,1016,1,0,0,0
327,7,2015-05-03,0,0,0,0,0,0
327,1,2015-05-04,10451,1176,1,1,0,0
327,2,2015-05-05,10044,1020,1,1,0,0
327,3,2015-05-06,8371,921,1,1,0,0
327,4,2015-05-07,8581,984,1,1,0,0
327,5,2015-05-08,8607,946,1,1,0,0
327,6,2015-05-09,6562,806,1,0,0,0
327,7,2015-05-10,0,0,0,0,0,0
327,1,2015-05-11,7522,909,1,0,0,0
327,2,2015-05-12,6797,849,1,0,0,0
327,3,2015-05-13,8721,1005,1,0,0,0
327,4,2015-05-14,0,0,0,0,a,0
327,5,2015-05-15,9831,1048,1,0,0,1
327,6,2015-05-16,6396,731,1,0,0,0
327,7,2015-05-17,0,0,0,0,0,0
327,1,2015-05-18,11219,1163,1,1,0,1
327,2,2015-05-19,9298,1030,1,1,0,1
327,3,2015-05-20,7767,921,1,1,0,1
327,4,2015-05-21,7159,861,1,1,0,1
327,5,2015-05-22,7355,828,1,1,0,1
327,6,2015-05-23,5873,753,1,0,0,0
327,7,2015-05-24,0,0,0,0,0,0
327,1,2015-05-25,0,0,0,0,a,0
327,2,2015-05-26,8240,982,1,0,0,0
327,3,2015-05-27,6511,834,1,0,0,0
327,4,2015-05-28,7167,875,1,0,0,0
327,5,2015-05-29,9283,976,1,0,0,0
327,6,2015-05-30,7548,882,1,0,0,0
327,7,2015-05-31,0,0,0,0,0,0
327,1,2015-06-01,12166,1249,1,1,0,0
327,2,2015-06-02,9658,1075,1,1,0,0
327,3,2015-06-03,8565,898,1,1,0,0
327,4,2015-06-04,8125,938,1,1,0,0
327,5,2015-06-05,7982,893,1,1,0,0
327,6,2015-06-06,5662,665,1,0,0,0
327,7,2015-06-07,0,0,0,0,0,0
327,1,2015-06-08,6925,874,1,0,0,0
327,2,2015-06-09,6613,828,1,0,0,0
327,3,2015-06-10,6861,823,1,0,0,0
327,4,2015-06-11,6641,794,1,0,0,0
327,5,2015-06-12,5742,728,1,0,0,0
327,6,2015-06-13,5205,626,1,0,0,0
327,7,2015-06-14,0,0,0,0,0,0
327,1,2015-06-15,13405,1315,1,1,0,0
327,2,2015-06-16,10214,1108,1,1,0,0
327,3,2015-06-17,8690,931,1,1,0,0
327,4,2015-06-18,8574,994,1,1,0,0
327,5,2015-06-19,8382,997,1,1,0,0
327,6,2015-06-20,7358,886,1,0,0,0
327,7,2015-06-21,0,0,0,0,0,0
327,1,2015-06-22,6419,811,1,0,0,0
327,2,2015-06-23,6848,847,1,0,0,0
327,3,2015-06-24,6036,775,1,0,0,0
327,4,2015-06-25,6125,784,1,0,0,0
327,5,2015-06-26,6389,768,1,0,0,0
327,6,2015-06-27,6124,712,1,0,0,0
327,7,2015-06-28,0,0,0,0,0,0
327,1,2015-06-29,11141,1108,1,1,0,0
327,2,2015-06-30,11937,1169,1,1,0,0
327,3,2015-07-01,9148,1015,1,1,0,0
327,4,2015-07-02,9151,983,1,1,0,0
327,5,2015-07-03,7285,812,1,1,0,0
327,6,2015-07-04,4940,630,1,0,0,0
327,7,2015-07-05,0,0,0,0,0,0
327,1,2015-07-06,6748,861,1,0,0,0
327,2,2015-07-07,5931,739,1,0,0,0
327,3,2015-07-08,6829,823,1,0,0,0
327,4,2015-07-09,7886,883,1,0,0,0
327,5,2015-07-10,7193,841,1,0,0,0
327,6,2015-07-11,6110,755,1,0,0,0
327,7,2015-07-12,0,0,0,0,0,0
327,1,2015-07-13,12937,1284,1,1,0,1
327,2,2015-07-14,9846,1044,1,1,0,1
327,3,2015-07-15,9009,1003,1,1,0,1
327,4,2015-07-16,7837,911,1,1,0,1
327,5,2015-07-17,7440,848,1,1,0,1
327,6,2015-07-18,5490,728,1,0,0,0
327,7,2015-07-19,0,0,0,0,0,0
327,1,2015-07-20,7651,935,1,0,0,1
327,2,2015-07-21,6459,780,1,0,0,1
327,3,2015-07-22,5702,727,1,0,0,1
327,4,2015-07-23,6416,814,1,0,0,1
327,5,2015-07-24,6101,759,1,0,0,1
327,6,2015-07-25,5679,706,1,0,0,0
327,7,2015-07-26,0,0,0,0,0,0
327,1,2015-07-27,11973,1257,1,1,0,1
327,2,2015-07-28,9686,1021,1,1,0,1
327,3,2015-07-29,8703,939,1,1,0,1
327,4,2015-07-30,8328,965,1,1,0,1
327,5,2015-07-31,11035,1150,1,1,0,1
394,4,2015-04-30,12675,913,1,1,0,0
394,5,2015-05-01,0,0,0,1,a,0
394,6,2015-05-02,11391,872,1,0,0,0
394,7,2015-05-03,0,0,0,0,0,0
394,1,2015-05-04,12823,866,1,1,0,0
394,2,2015-05-05,10098,748,1,1,0,0
394,3,2015-05-06,10005,714,1,1,0,0
394,4,2015-05-07,9917,740,1,1,0,0
394,5,2015-05-08,10099,791,1,1,0,0
394,6,2015-05-09,9226,794,1,0,0,0
394,7,2015-05-10,0,0,0,0,0,0
394,1,2015-05-11,6869,569,1,0,0,0
394,2,2015-05-12,6813,593,1,0,0,0
394,3,2015-05-13,8878,751,1,0,0,0
394,4,2015-05-14,0,0,0,0,a,0
394,5,2015-05-15,10042,817,1,0,0,0
394,6,2015-05-16,8304,676,1,0,0,0
394,7,2015-05-17,0,0,0,0,0,0
394,1,2015-05-18,10062,787,1,1,0,0
394,2,2015-05-19,7936,603,1,1,0,0
394,3,2015-05-20,7706,576,1,1,0,0
394,4,2015-05-21,8670,679,1,1,0,0
394,5,2015-05-22,10105,757,1,1,0,0
394,6,2015-05-23,9269,753,1,0,0,0
394,7,2015-05-24,0,0,0,0,0,0
394,1,2015-05-25,0,0,0,0,a,0
394,2,2015-05-26,7595,647,1,0,0,0
394,3,2015-05-27,7143,593,1,0,0,0
394,4,2015-05-28,8014,603,1,0,0,0
394,5,2015-05-29,9961,747,1,0,0,0
394,6,2015-05-30,10712,806,1,0,0,0
394,7,2015-05-31,0,0,0,0,0,0
394,1,2015-06-01,13447,881,1,1,0,0
394,2,2015-06-02,11203,741,1,1,0,0
394,3,2015-06-03,12349,858,1,1,0,0
394,4,2015-06-04,0,0,0,1,a,0
394,5,2015-06-05,12630,936,1,1,0,0
394,6,2015-06-06,8802,742,1,0,0,0
394,7,2015-06-07,0,0,0,0,0,0
394,1,2015-06-08,7873,654,1,0,0,0
394,2,2015-06-09,7150,584,1,0,0,0
394,3,2015-06-10,6250,554,1,0,0,0
394,4,2015-06-11,6341,526,1,0,0,0
394,5,2015-06-12,7529,598,1,0,0,0
394,6,2015-06-13,9252,780,1,0,0,0
394,7,2015-06-14,0,0,0,0,0,0
394,1,2015-06-15,13373,900,1,1,0,0
394,2,2015-06-16,11633,803,1,1,0,0
394,3,2015-06-17,9670,705,1,1,0,0
394,4,2015-06-18,8580,663,1,1,0,0
394,5,2015-06-19,10265,805,1,1,0,0
394,6,2015-06-20,8213,712,1,0,0,0
394,7,2015-06-21,0,0,0,0,0,0
394,1,2015-06-22,7095,592,1,0,0,0
394,2,2015-06-23,6412,542,1,0,0,0
394,3,2015-06-24,5996,525,1,0,0,0
394,4,2015-06-25,6445,559,1,0,0,0
394,5,2015-06-26,7360,623,1,0,0,0
394,6,2015-06-27,8741,713,1,0,0,0
394,7,2015-06-28,0,0,0,0,0,0
394,1,2015-06-29,12751,819,1,1,0,0
394,2,2015-06-30,11306,782,1,1,0,0
394,3,2015-07-01,10164,712,1,1,0,0
394,4,2015-07-02,8733,636,1,1,0,0
394,5,2015-07-03,9893,729,1,1,0,0
394,6,2015-07-04,8429,694,1,0,0,0
394,7,2015-07-05,0,0,0,0,0,0
394,1,2015-07-06,7824,673,1,0,0,0
394,2,2015-07-07,6732,544,1,0,0,0
394,3,2015-07-08,7524,627,1,0,0,0
394,4,2015-07-09,7112,610,1,0,0,0
394,5,2015-07-10,8024,659,1,0,0,0
394,6,2015-07-11,8851,716,1,0,0,0
394,7,2015-07-12,0,0,0,0,0,0
394,1,2015-07-13,12498,898,1,1,0,0
394,2,2015-07-14,9908,732,1,1,0,0
394,3,2015-07-15,8977,671,1,1,0,0
394,4,2015-07-16,7796,571,1,1,0,0
394,5,2015-07-17,9882,732,1,1,0,0
394,6,2015-07-18,8893,705,1,0,0,0
394,7,2015-07-19,0,0,0,0,0,0
394,1,2015-07-20,7762,643,1,0,0,0
394,2,2015-07-21,6379,560,1,0,0,0
394,3,2015-07-22,6649,554,1,0,0,0
394,4,2015-07-23,7948,648,1,0,0,0
394,5,2015-07-24,7615,669,1,0,0,0
394,6,2015-07-25,8853,717,1,0,0,0
394,7,2015-07-26,0,0,0,0,0,0
394,1,2015-07-27,13142,830,1,1,0,1
394,2,2015-07-28,10603,736,1,1,0,1
394,3,2015-07-29,9827,684,1,1,0,1
394,4,2015-07-30,8920,684,1,1,0,1
394,5,2015-07-31,10549,760,1,1,0,1
408,4,2015-04-30,8230,687,1,1,0,0
408,5,2015-05-01,0,0,0,1,a,0
408,6,2015-05-02,6367,608,1,0,0,0
408,7,2015-05-03,0,0,0,0,0,0
408,1,2015-05-04,6397,550,1,1,0,0
408,2,2015-05-05,5567,478,1,1,0,0
408,3,2015-05-06,5737,499,1,1,0,0
408,4,2015-05-07,5437,475,1,1,0,0
408,5,2015-05-08,5040,504,1,1,0,0
408,6,2015-05-09,4854,507,1,0,0,0
408,7,2015-05-10,0,0,0,0,0,0
408,1,2015-05-11,3895,437,1,0,0,0
408,2,2015-05-12,3937,428,1,0,0,0
408,3,2015-05-13,5421,574,1,0,0,0
408,4,2015-05-14,0,0,0,0,a,0
408,5,2015-05-15,4727,465,1,0,0,0
408,6,2015-05-16,5251,515,1,0,0,0
408,7,2015-05-17,0,0,0,0,0,0
408,1,2015-05-18,6210,523,1,1,0,0
408,2,2015-05-19,5663,507,1,1,0,0
408,3,2015-05-20,5044,460,1,1,0,0
408,4,2015-05-21,4756,440,1,1,0,0
408,5,2015-05-22,5807,530,1,1,0,0
408,6,2015-05-23,5749,566,1,0,0,0
408,7,2015-05-24,0,0,0,0,0,0
408,1,2015-05-25,0,0,0,0,a,0
408,2,2015-05-26,4539,479,1,0,0,1
408,3,2015-05-27,3824,410,1,0,0,1
408,4,2015-05-28,3572,357,1,0,0,1
408,5,2015-05-29,4428,426,1,0,0,1
408,6,2015-05-30,5213,463,1,0,0,0
408,7,2015-05-31,0,0,0,0,0,0
408,1,2015-06-01,6552,516,1,1,0,1
408,2,2015-06-02,5297,466,1,1,0,1
408,3,2015-06-03,6687,572,1,1,0,1
408,4,2015-06-04,0,0,0,1,a,1
408,5,2015-06-05,7315,599,1,1,0,1
408,6,2015-06-06,4764,499,1,0,0,0
408,7,2015-06-07,0,0,0,0,0,0
408,1,2015-06-08,4531,453,1,0,0,0
408,2,2015-06-09,4183,427,1,0,0,0
408,3,2015-06-10,4199,391,1,0,0,0
408,4,2015-06-11,3636,366,1,0,0,0
408,5,2015-06-12,4061,415,1,0,0,0
408,6,2015-06-13,4924,483,1,0,0,0
408,7,2015-06-14,0,0,0,0,0,0
408,1,2015-06-15,6936,603,1,1,0,0
408,2,2015-06-16,5816,523,1,1,0,0
408,3,2015-06-17,5332,454,1,1,0,0
408,4,2015-06-18,4846,429,1,1,0,0
408,5,2015-06-19,5458,509,1,1,0,0
408,6,2015-06-20,5045,500,1,0,0,0
408,7,2015-06-21,0,0,0,0,0,0
408,1,2015-06-22,3963,401,1,0,0,0
408,2,2015-06-23,3646,405,1,0,0,0
408,3,2015-06-24,3760,387,1,0,0,0
408,4,2015-06-25,3260,329,1,0,0,0
408,5,2015-06-26,4208,426,1,0,0,0
408,6,2015-06-27,4587,442,1,0,0,0
408,7,2015-06-28,0,0,0,0,0,0
408,1,2015-06-29,6701,536,1,1,0,0
408,2,2015-06-30,6039,483,1,1,0,0
408,3,2015-07-01,5736,494,1,1,0,0
408,4,2015-07-02,4771,443,1,1,0,0
408,5,2015-07-03,5682,488,1,1,0,0
408,6,2015-07-04,5241,517,1,0,0,0
408,7,2015-07-05,0,0,0,0,0,0
408,1,2015-07-06,4533,469,1,0,0,0
408,2,2015-07-07,3818,413,1,0,0,0
408,3,2015-07-08,4170,416,1,0,0,0
408,4,2015-07-09,4246,426,1,0,0,0
408,5,2015-07-10,4384,435,1,0,0,0
408,6,2015-07-11,4386,460,1,0,0,0
408,7,2015-07-12,0,0,0,0,0,0
408,1,2015-07-13,6889,582,1,1,0,0
408,2,2015-07-14,6329,504,1,1,0,0
408,3,2015-07-15,5960,527,1,1,0,0
408,4,2015-07-16,5025,432,1,1,0,0
408,5,2015-07-17,6191,510,1,1,0,0
408,6,2015-07-18,4307,458,1,0,0,0
408,7,2015-07-19,0,0,0,0,0,0
408,1,2015-07-20,4418,461,1,0,0,0
408,2,2015-07-21,3804,439,1,0,0,0
408,3,2015-07-22,3721,384,1,0,0,0
408,4,2015-07-23,4433,458,1,0,0,0
408,5,2015-07-24,3978,433,1,0,0,0
408,6,2015-07-25,4656,472,1,0,0,0
408,7,2015-07-26,0,0,0,0,0,0
408,1,2015-07-27,8411,631,1,1,0,0
408,2,2015-07-28,6338,533,1,1,0,0
408,3,2015-07-29,5885,499,1,1,0,0
408,4,2015-07-30,6129,510,1,1,0,1
408,5,2015-07-31,7985,639,1,1,0,1
441,4,2015-04-30,11596,1118,1,1,0,0
441,5,2015-05-01,0,0,0,1,a,0
441,6,2015-05-02,10476,1081,1,0,0,0
441,7,2015-05-03,0,0,0,0,0,0
441,1,2015-05-04,8821,898,1,1,0,0
441,2,2015-05-05,7485,776,1,1,0,0
441,3,2015-05-06,7329,753,1,1,0,0
441,4,2015-05-07,7095,763,1,1,0,0
441,5,2015-05-08,7768,822,1,1,0,0
441,6,2015-05-09,7603,923,1,0,0,0
441,7,2015-05-10,0,0,0,0,0,0
441,1,2015-05-11,4537,619,1,0,0,0
441,2,2015-05-12,5853,657,1,0,0,0
441,3,2015-05-13,8405,959,1,0,0,0
441,4,2015-05-14,0,0,0,0,a,0
441,5,2015-05-15,7434,852,1,0,0,0
441,6,2015-05-16,7359,857,1,0,0,0
441,7,2015-05-17,0,0,0,0,0,0
441,1,2015-05-18,7836,842,1,1,0,0
441,2,2015-05-19,8187,783,1,1,0,0
441,3,2015-05-20,6911,734,1,1,0,0
441,4,2015-05-21,7082,800,1,1,0,0
441,5,2015-05-22,7687,775,1,1,0,0
441,6,2015-05-23,7622,878,1,0,0,0
441,7,2015-05-24,0,0,0,0,0,0
441,1,2015-05-25,0,0,0,0,a,0
441,2,2015-05-26,5808,705,1,0,0,1
441,3,2015-05-27,5070,633,1,0,0,0
441,4,2015-05-28,5182,630,1,0,0,0
441,5,2015-05-29,9273,902,1,0,0,0
441,6,2015-05-30,8701,940,1,0,0,0
441,7,2015-05-31,0,0,0,0,0,0
441,1,2015-06-01,10714,957,1,1,0,0
441,2,2015-06-02,8353,830,1,1,0,0
441,3,2015-06-03,10062,1000,1,1,0,0
441,4,2015-06-04,0,0,0,1,a,0
441,5,2015-06-05,9519,902,1,1,0,0
441,6,2015-06-06,7856,865,1,0,0,0
441,7,2015-06-07,0,0,0,0,0,0
441,1,2015-06-08,7027,767,1,0,0,0
441,2,2015-06-09,5548,670,1,0,0,0
441,3,2015-06-10,5665,625,1,0,0,0
441,4,2015-06-11,5164,630,1,0,0,0
441,5,2015-06-12,5996,663,1,0,0,0
441,6,2015-06-13,7474,856,1,0,0,0
441,7,2015-06-14,0,0,0,0,0,0
441,1,2015-06-15,9133,893,1,1,0,0
441,2,2015-06-16,7207,726,1,1,0,0
441,3,2015-06-17,7835,755,1,1,0,0
441,4,2015-06-18,6775,712,1,1,0,0
441,5,2015-06-19,8225,834,1,1,0,0
441,6,2015-06-20,6166,759,1,0,0,0
441,7,2015-06-21,0,0,0,0,0,0
441,1,2015-06-22,5866,652,1,0,0,0
441,2,2015-06-23,5286,631,1,0,0,0
441,3,2015-06-24,4998,599,1,0,0,0
441,4,2015-06-25,5693,632,1,0,0,0
441,5,2015-06-26,5882,683,1,0,0,0
441,6,2015-06-27,6843,782,1,0,0,0
441,7,2015-06-28,0,0,0,0,0,0
441,1,2015-06-29,9030,817,1,1,0,1
441,2,2015-06-30,9520,849,1,1,0,1
441,3,2015-07-01,7651,758,1,1,0,1
441,4,2015-07-02,6172,597,1,1,0,1
441,5,2015-07-03,8352,784,1,1,0,1
441,6,2015-07-04,6416,744,1,0,0,0
441,7,2015-07-05,0,0,0,0,0,0
441,1,2015-07-06,6903,747,1,0,0,1
441,2,2015-07-07,5796,596,1,0,0,1
441,3,2015-07-08,5845,654,1,0,0,1
441,4,2015-07-09,5135,600,1,0,0,1
441,5,2015-07-10,6262,708,1,0,0,1
441,6,2015-07-11,6690,710,1,0,0,0
441,7,2015-07-12,0,0,0,0,0,0
441,1,2015-07-13,8973,830,1,1,0,1
441,2,2015-07-14,6888,700,1,1,0,1
441,3,2015-07-15,6467,701,1,1,0,1
441,4,2015-07-16,6819,690,1,1,0,1
441,5,2015-07-17,6524,681,1,1,0,1
441,6,2015-07-18,6475,714,1,0,0,0
441,7,2015-07-19,0,0,0,0,0,0
441,1,2015-07-20,6152,680,1,0,0,1
441,2,2015-07-21,4605,546,1,0,0,1
441,3,2015-07-22,4361,550,1,0,0,1
441,4,2015-07-23,4941,611,1,0,0,1
441,5,2015-07-24,5309,630,1,0,0,1
441,6,2015-07-25,5107,632,1,0,0,0
441,7,2015-07-26,0,0,0,0,0,0
441,1,2015-07-27,7534,786,1,1,0,1
441,2,2015-07-28,6522,629,1,1,0,1
441,3,2015-07-29,6657,649,1,1,0,1
441,4,2015-07-30,6399,673,1,1,0,1
441,5,2015-07-31,8718,847,1,1,0,1
448,4,2015-04-30,11343,920,1,1,0,0
448,5,2015-05-01,0,0,0,1,a,0
448,6,2015-05-02,7750,592,1,0,0,0
448,7,2015-05-03,0,0,0,0,0,0
448,1,2015-05-04,12997,1048,1,1,0,0
448,2,2015-05-05,9032,780,1,1,0,0
448,3,2015-05-06,9530,797,1,1,0,0
448,4,2015-05-07,9924,809,1,1,0,0
448,5,2015-05-08,9829,858,1,1,0,0
448,6,2015-05-09,6136,557,1,0,0,0
448,7,2015-05-10,0,0,0,0,0,0
448,1,2015-05-11,7603,733,1,0,0,0
448,2,2015-05-12,8295,744,1,0,0,0
448,3,2015-05-13,9637,866,1,0,0,0
448,4,2015-05-14,0,0,0,0,a,0
448,5,2015-05-15,9936,893,1,0,0,0
448,6,2015-05-16,6379,505,1,0,0,0
448,7,2015-05-17,0,0,0,0,0,0
448,1,2015-05-18,11697,930,1,1,0,0
448,2,2015-05-19,10130,826,1,1,0,0
448,3,2015-05-20,9685,813,1,1,0,0
448,4,2015-05-21,8771,759,1,1,0,0
448,5,2015-05-22,10369,881,1,1,0,0
448,6,2015-05-23,6223,517,1,0,0,0
448,7,2015-05-24,0,0,0,0,0,0
448,1,2015-05-25,0,0,0,0,a,0
448,2,2015-05-26,9550,815,1,0,0,1
448,3,2015-05-27,7893,739,1,0,0,0
448,4,2015-05-28,8517,737,1,0,0,0
448,5,2015-05-29,9759,843,1,0,0,0
448,6,2015-05-30,5825,452,1,0,0,0
448,7,2015-05-31,0,0,0,0,0,0
448,1,2015-06-01,12826,984,1,1,0,0
448,2,2015-06-02,10352,829,1,1,0,0
448,3,2015-06-03,11933,961,1,1,0,0
448,4,2015-06-04,0,0,0,1,a,0
448,5,2015-06-05,12123,945,1,1,0,0
448,6,2015-06-06,6018,507,1,0,0,0
448,7,2015-06-07,0,0,0,0,0,0
448,1,2015-06-08,7968,758,1,0,0,0
448,2,2015-06-09,8185,770,1,0,0,0
448,3,2015-06-10,7527,669,1,0,0,0
448,4,2015-06-11,8072,727,1,0,0,0
448,5,2015-06-12,8082,773,1,0,0,0
448,6,2015-06-13,5794,461,1,0,0,0
448,7,2015-06-14,0,0,0,0,0,0
448,1,2015-06-15,12790,1003,1,1,0,0
448,2,2015-06-16,10355,820,1,1,0,0
448,3,2015-06-17,9802,822,1,1,0,0
448,4,2015-06-18,8728,737,1,1,0,0
448,5,2015-06-19,9468,808,1,1,0,0
448,6,2015-06-20,4350,413,1,0,0,0
448,7,2015-06-21,0,0,0,0,0,0
448,1,2015-06-22,7470,653,1,0,0,0
448,2,2015-06-23,6601,624,1,0,0,0
448,3,2015-06-24,7901,724,1,0,0,0
448,4,2015-06-25,8227,699,1,0,0,0
448,5,2015-06-26,8612,763,1,0,0,0
448,6,2015-06-27,6519,496,1,0,0,0
448,7,2015-06-28,0,0,0,0,0,0
448,1,2015-06-29,13563,966,1,1,0,1
448,2,2015-06-30,11291,847,1,1,0,1
448,3,2015-07-01,9513,771,1,1,0,1
448,4,2015-07-02,9029,710,1,1,0,1
448,5,2015-07-03,10194,778,1,1,0,1
448,6,2015-07-04,6041,450,1,0,0,0
448,7,2015-07-05,0,0,0,0,0,0
448,1,2015-07-06,9114,782,1,0,0,1
448,2,2015-07-07,7590,670,1,0,0,1
448,3,2015-07-08,7862,674,1,0,0,1
448,4,2015-07-09,8399,727,1,0,0,1
448,5,2015-07-10,7429,661,1,0,0,1
448,6,2015-07-11,4861,433,1,0,0,0
448,7,2015-07-12,0,0,0,0,0,0
448,1,2015-07-13,11977,845,1,1,0,1
448,2,2015-07-14,9693,753,1,1,0,1
448,3,2015-07-15,9561,762,1,1,0,1
448,4,2015-07-16,9886,796,1,1,0,1
448,5,2015-07-17,8727,731,1,1,0,1
448,6,2015-07-18,5464,460,1,0,0,0
448,7,2015-07-19,0,0,0,0,0,0
448,1,2015-07-20,8064,721,1,0,0,1
448,2,2015-07-21,6771,612,1,0,0,1
448,3,2015-07-22,7265,689,1,0,0,1
448,4,2015-07-23,7436,661,1,0,0,1
448,5,2015-07-24,7439,714,1,0,0,1
448,6,2015-07-25,4559,380,1,0,0,0
448,7,2015-07-26,0,0,0,0,0,0
448,1,2015-07-27,11303,872,1,1,0,1
448,2,2015-07-28,9296,750,1,1,0,1
448,3,2015-07-29,8621,700,1,1,0,1
448,4,2015-07-30,8584,691,1,1,0,1
448,5,2015-07-31,8924,786,1,1,0,1
452,4,2015-04-30,7319,631,1,1,0,0
452,5,2015-05-01,0,0,0,1,a,0
452,6,2015-05-02,4171,379,1,0,0,0
452,7,2015-05-03,0,0,0,0,0,0
452,1,2015-05-04,7395,641,1,1,0,0
452,2,2015-05-05,5816,550,1,1,0,0
